algorithm,optimal_result,iterations,time,trial
sa,78.0,500,0.0,10
ga,52.0,500,0.00599980354309,10
mimic,80.0,500,1.08299994469,10
rhc,80.0,1000,0.0,10
sa,80.0,1000,0.0,10
ga,42.0,1000,0.00999999046326,10
mimic,80.0,1000,2.24300003052,10
rhc,80.0,1500,0.000999927520752,10
sa,80.0,1500,0.000999927520752,10
ga,43.0,1500,0.0130000114441,10
mimic,80.0,1500,3.84700012207,10
rhc,80.0,2000,0.0,10
sa,80.0,2000,0.000999927520752,10
ga,43.0,2000,0.018000125885,10
mimic,80.0,2000,5.20599985123,10
rhc,80.0,2500,0.00100016593933,10
sa,80.0,2500,0.00200009346008,10
ga,48.0,2500,0.0339999198914,10
mimic,80.0,2500,6.22099995613,10
rhc,80.0,3000,0.0,10
sa,80.0,3000,0.00200009346008,10
ga,59.0,3000,0.0320000648499,10
mimic,80.0,3000,7.26999998093,10
rhc,80.0,3500,0.000999927520752,10
sa,80.0,3500,0.0019998550415,10
ga,41.0,3500,0.0379998683929,10
mimic,80.0,3500,8.63100004196,10
rhc,80.0,4000,0.000999927520752,10
sa,80.0,4000,0.00200009346008,10
ga,55.0,4000,0.0380001068115,10
mimic,80.0,4000,9.31599998474,10
rhc,80.0,4500,0.000999927520752,10
sa,80.0,4500,0.0019998550415,10
ga,47.0,4500,0.0420000553131,10
mimic,80.0,4500,10.6009998322,10
rhc,80.0,5000,0.00200009346008,10
sa,80.0,5000,0.0019998550415,10
ga,47.0,5000,0.0460000038147,10
mimic,80.0,5000,11.4580001831,10
rhc,48.0,10,0.0,11
sa,39.0,10,0.00100016593933,11
ga,51.0,10,0.0,11
mimic,64.0,10,0.0339999198914,11
rhc,64.0,100,0.0,11
sa,48.0,100,0.0,11
ga,45.0,100,0.00100016593933,11
mimic,77.0,100,0.213999986649,11
rhc,72.0,300,0.0,11
sa,68.0,300,0.0,11
ga,47.0,300,0.00300002098083,11
mimic,79.0,300,0.648000001907,11
rhc,74.0,500,0.0,11
sa,78.0,500,0.00100016593933,11
ga,54.0,500,0.00399994850159,11
mimic,80.0,500,1.02399992943,11
rhc,80.0,1000,0.0,11
sa,80.0,1000,0.0,11
ga,48.0,1000,0.00800013542175,11
mimic,80.0,1000,2.20799994469,11
rhc,80.0,1500,0.000999927520752,11
sa,80.0,1500,0.0,11
ga,47.0,1500,0.0130000114441,11
mimic,80.0,1500,3.33799982071,11
rhc,80.0,2000,0.00100016593933,11
sa,80.0,2000,0.000999927520752,11
ga,50.0,2000,0.0160000324249,11
mimic,80.0,2000,4.63499999046,11
rhc,80.0,2500,0.000999927520752,11
sa,80.0,2500,0.000999927520752,11
ga,52.0,2500,0.0250000953674,11
mimic,80.0,2500,5.88000011444,11
rhc,80.0,3000,0.000999927520752,11
sa,80.0,3000,0.000999927520752,11
ga,51.0,3000,0.0239999294281,11
mimic,80.0,3000,7.29200005531,11
rhc,80.0,3500,0.000999927520752,11
sa,80.0,3500,0.00300002098083,11
ga,45.0,3500,0.0369999408722,11
mimic,80.0,3500,8.10400009155,11
rhc,80.0,4000,0.000999927520752,11
sa,80.0,4000,0.00200009346008,11
ga,43.0,4000,0.0360000133514,11
mimic,80.0,4000,9.39900016785,11
rhc,80.0,4500,0.000999927520752,11
sa,80.0,4500,0.00200009346008,11
ga,40.0,4500,0.047000169754,11
mimic,80.0,4500,10.7209999561,11
rhc,80.0,5000,0.000999927520752,11
sa,80.0,5000,0.00200009346008,11
ga,46.0,5000,0.0429999828339,11
mimic,80.0,5000,10.9110000134,11
rhc,39.0,10,0.0,12
sa,36.0,10,0.0,12
ga,49.0,10,0.0,12
mimic,67.0,10,0.0329999923706,12
rhc,63.0,100,0.0,12
sa,47.0,100,0.0,12
ga,49.0,100,0.00100016593933,12
mimic,76.0,100,0.251999855042,12
rhc,70.0,300,0.0,12
sa,71.0,300,0.0,12
ga,48.0,300,0.00200009346008,12
mimic,80.0,300,0.644999980927,12
rhc,78.0,500,0.0,12
sa,79.0,500,0.00100016593933,12
ga,51.0,500,0.00499987602234,12
mimic,80.0,500,1.06999993324,12
rhc,80.0,1000,0.0,12
sa,80.0,1000,0.00100016593933,12
ga,49.0,1000,0.0090000629425,12
mimic,80.0,1000,2.03899979591,12
rhc,80.0,1500,0.0,12
sa,80.0,1500,0.000999927520752,12
ga,49.0,1500,0.0160000324249,12
mimic,80.0,1500,3.24000000954,12
rhc,80.0,2000,0.0,12
sa,80.0,2000,0.00200009346008,12
ga,43.0,2000,0.0179998874664,12
mimic,80.0,2000,4.13000011444,12
rhc,80.0,2500,0.0,12
sa,80.0,2500,0.000999927520752,12
ga,47.0,2500,0.0210001468658,12
mimic,80.0,2500,4.96499991417,12
rhc,80.0,3000,0.0,12
sa,80.0,3000,0.000999927520752,12
ga,50.0,3000,0.0270001888275,12
mimic,80.0,3000,6.40999984741,12
rhc,80.0,3500,0.0,12
sa,80.0,3500,0.0019998550415,12
ga,53.0,3500,0.0310001373291,12
mimic,80.0,3500,7.08899998665,12
rhc,80.0,4000,0.000999927520752,12
sa,80.0,4000,0.0019998550415,12
ga,44.0,4000,0.0350000858307,12
mimic,80.0,4000,8.20199990273,12
rhc,80.0,4500,0.00100016593933,12
sa,80.0,4500,0.00200009346008,12
ga,49.0,4500,0.0379998683929,12
mimic,80.0,4500,9.51800012589,12
rhc,80.0,5000,0.000999927520752,12
sa,80.0,5000,0.0019998550415,12
ga,50.0,5000,0.0440001487732,12
mimic,80.0,5000,10.0820000172,12
rhc,47.0,10,0.0,13
sa,51.0,10,0.0,13
ga,57.0,10,0.0,13
mimic,67.0,10,0.0309998989105,13
rhc,56.0,100,0.00100016593933,13
sa,52.0,100,0.0,13
ga,45.0,100,0.000999927520752,13
mimic,75.0,100,0.226000070572,13
rhc,70.0,300,0.0,13
sa,71.0,300,0.0,13
ga,45.0,300,0.0019998550415,13
mimic,80.0,300,0.710000038147,13
rhc,80.0,500,0.0,13
sa,76.0,500,0.000999927520752,13
ga,43.0,500,0.00800013542175,13
mimic,80.0,500,1.0529999733,13
rhc,80.0,1000,0.0,13
sa,80.0,1000,0.000999927520752,13
ga,46.0,1000,0.00999999046326,13
mimic,80.0,1000,2.10599994659,13
rhc,80.0,1500,0.000999927520752,13
sa,80.0,1500,0.00300002098083,13
ga,46.0,1500,0.0120000839233,13
mimic,80.0,1500,3.08399987221,13
rhc,80.0,2000,0.00100016593933,13
sa,80.0,2000,0.00100016593933,13
ga,51.0,2000,0.0179998874664,13
mimic,80.0,2000,4.13499999046,13
rhc,80.0,2500,0.0,13
sa,80.0,2500,0.000999927520752,13
ga,48.0,2500,0.0200002193451,13
mimic,80.0,2500,5.26399993896,13
rhc,80.0,3000,0.000999927520752,13
sa,80.0,3000,0.000999927520752,13
ga,46.0,3000,0.029000043869,13
mimic,80.0,3000,6.38000011444,13
rhc,80.0,3500,0.0,13
sa,80.0,3500,0.00200009346008,13
ga,48.0,3500,0.0299999713898,13
mimic,80.0,3500,7.45600008965,13
rhc,80.0,4000,0.00100016593933,13
sa,80.0,4000,0.0019998550415,13
ga,55.0,4000,0.0340001583099,13
mimic,80.0,4000,8.13899993896,13
rhc,80.0,4500,0.000999927520752,13
sa,80.0,4500,0.0019998550415,13
ga,47.0,4500,0.0409998893738,13
mimic,80.0,4500,9.67000007629,13
